handle,title,vendor,status,word_count,chatgpt_markup,has_vintage,admin_url
val-frison-champagne-goustan,Val' Frison Goustan Brut Blanc de Noir,Fyxx | Les Caves de Pyrene,done,229,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7150902902937
val-frison-champagne-lalore-bdb,Val' Frison Champagne Lalore Blanc de Blancs,Fyxx | Les Caves de Pyrene,done,234,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7150904213657
deville-champagne-selection-brut,Jean-Paul Deville | Carte d'Or Brut,Fyxx | Les Caves de Pyrene,done,224,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7150917320857
deville-champagne-carte-noire,Jean-Paul Deville | Carte Noire NV,Fyxx | Les Caves de Pyrene,done,201,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7150917681305
1701-franciacorta-brut-nature-docg-nl,1701 Franciacorta | Brut Nature DOCG,Fyxx | Les Caves de Pyrene,done,240,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7150918074521
1701-vino-frizzante-sullerba,1701 Franciacorta | Vino Frizzante Sullerba,Fyxx | Les Caves de Pyrene,done,235,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7150918434969
deville-champagne-rose-sappheiros,Jean-Paul Deville | Sappheiros Rosé,Fyxx | Les Caves de Pyrene,done,207,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7150918762649
sokol-blosser-evolution-sparkling,Sokol Blosser | Evolution Sparkling,Fyxx | Les Caves de Pyrene,done,203,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7150919188633
terras-gauda-caino-la-mar,Terras Gauda | Caíño La Mar,Fyxx | Les Caves de Pyrene,done,220,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7162486653081
tremblay-chablis-grand-cru-vaudesir-2018,Gérard Tremblay | Chablis Grand Cru Vaudesir 2018,Fyxx | Les Caves de Pyrene,done,222,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7166965612697
saint-george-pinot-noir,Saint George | Pinot Noir,Bulos Y Zumot & Co. L.L.C,done,247,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7455274238199
sept-viognier-2019,Sept | Viognier,Fyxx | Sept,done,182,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7462641434871
sept-syrah-2019,Sept | Syrah,Fyxx | Sept,done,206,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7462641664247
bera-vittorio-moscato-dasti,Bera Vittorio e Figli | Canelli Moscato d'Asti,Fyxx | Les Caves de Pyrene,done,235,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7474410619127
tsiakkas-skin-contact,Tsiakkas | “Xynisteri” Skin Contact,Fyxx | Tsiakkas Winery LTD.,done,211,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7481190678775
tsiakkas-mouklos,Tsiakkas Mouklos,Fyxx | Tsiakkas Winery LTD.,done,197,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7481191071991
deville-champagne-blanc-de-blancs,Jean-Paul Deville | Blanc de Blancs,Fyxx | Les Caves de Pyrene,done,196,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7515973320951
mersel-lebnat-petnat-pink-rose,Mersel | LebNat PetNat Pink Rosé,Fyxx | Mersel,done,260,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7652673978615
mersel-lebnat-petnat-gold,Mersel | LebNat PetNat Gold,Fyxx | Mersel,done,245,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7653536727287
mersel-phoenix-skin-contact-merwah,Mersel | Phoenix Merwah Skin-Contact,Fyxx | Mersel,done,267,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7653577457911
saint-george-chardonnay-white-wine,Saint George | Chardonnay,Bulos Y Zumot & Co. L.L.C,done,232,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7657448636663
sept-merweh,Sept | Merwah,Fyxx | Sept,done,235,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7658648830199
bodega-garzon-pinot-grigio,Bodega Garzón | Estate - Pinot Grigio de Corte,Fyxx | Bodega Garzon,done,187,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7658770071799
bodega-garzon-reserva-pinot-noir-rose,Bodega Garzón | Reserva - Pinot Noir Rosé,Fyxx | Bodega Garzon,done,213,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7658846781687
bodega-garzon-single-vineyard-merlot,Bodega Garzón | Single Vineyard - Merlot,Fyxx | Bodega Garzon,done,199,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7658884268279
bodega-garzon-single-vineyard-petit-verdot,Bodega Garzón | Single Vineyard - Petit Verdot,Fyxx | Bodega Garzon,done,202,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7658893902071
sept-obaideh-skin-contact,Sept | Obeideh - Skin Contact,Fyxx | Sept,done,212,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7662700396791
sept-cabernet-franc,Sept | Cuvée de Aley - Cabernet Franc,Fyxx | Sept,done,223,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7662714683639
la-rioja-alta-vina-arana,La Rioja Alta | Vina Arana Gran Reserva,Fyxx | La Rioja Alta,done,279,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7678780145911
binner-pinot-noir-cuvee-beatrice,Christian Binner | Cuvee Béatrice Pinot Noir,Fyxx | Les Caves de Pyrene,done,249,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7681171521783
binner-si-rose,Christian Binner | Si Rosé,Fyxx | Les Caves de Pyrene,done,253,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7681202290935
valli-unite-bradiga,Valli Unite | Bardigá,Fyxx | Les Caves de Pyrene,done,241,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7685106499831
valli-unite-marmote,Valli Unite | Marmote,Fyxx | Les Caves de Pyrene,done,235,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7685109186807
valli-unite-diogene,Valli Unite | Diogene,Fyxx | Les Caves de Pyrene,done,243,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7685129273591
valli-unite-san-vito-colli-tortonesi-doc,Valli Unite | San Vito,Fyxx | Les Caves de Pyrene,done,228,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7685131010295
valli-unite-ciape,Valli Unite | Ciapè,Fyxx | Les Caves de Pyrene,done,243,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7685133009143
calcarius-frecciabomb-orange-pet-nat,Calcarius | Frecciabomb Orange Pet Nat,Fyxx | Valentina Passalacqua,done,198,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7689668788471
calcarius-frecciabomb-rose-pet-nat,Calcarius | Frecciabomb Rosé Pet Nat,Fyxx | Valentina Passalacqua,done,202,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7689674424567
calcarius-frecciabomb-bianco-pet-nat,Calcarius | Frecciabomb Bianco Pet Nat,Fyxx | Valentina Passalacqua,done,205,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7689688350967
calcarius-soulmate,Calcarius | SoulMate,Fyxx | Valentina Passalacqua,done,215,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7689704472823
antonio-camillo-tutti-bianco,Antonio Camillo | Tutti Bianco,Fyxx | Les Caves de Pyrene,done,250,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7694851440887
panevino-axina-e-ixinau-rosso,Panevino | Axina 'e' Ixinau Rosso,Fyxx | Les Caves de Pyrene,done,233,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7694882308343
panevino-tino-bianco-vermentino,Panevino | Tino Bianco Vermentino,Fyxx | Les Caves de Pyrene,done,228,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7694888632567
ornellaia-dell-ornellaia,Ornellaia | Bolgheri DOC Superiore Rosso,Fyxx l Ballande & Meneret,done,230,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7694902952183
luce-brunello-di-montalcino,Luce Brunello Di Montalcino | Tenuta Luce,Fyxx l Ballande & Meneret,done,212,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7694908850423
vera-vinho-verde-branco,Vera | Vinho Verde Branco,Bulos Y Zumot & Co. L.L.C,done,395,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7701181563127
campotino-montepulciano-dabruzzo,Campotino Montepulciano D'Abruzzo,Bulos Y Zumot & Co. L.L.C,not_done,105,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7701181858039
campotino-pecorino-2019,Campotino Pecorino,Bulos Y Zumot & Co. L.L.C,not_done,162,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7701182578935
cva-asnellia-vinho-verde-2020,Asnella Vinho Verde,Bulos Y Zumot & Co. L.L.C,not_done,121,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7701182710007
nortico-alvarinho,Nortico | Alvarinho,Bulos Y Zumot & Co. L.L.C,done,358,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7701182906615
planeta-rose-sicilia-doc,Planeta Rosé Siclia,Bulos Y Zumot & Co. L.L.C,not_done,97,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7701183004919
marchese-luca-spinola-carlo-gavi,Marchese Luca Spinola 'Carlo' Gavi del comune di Gavi,Bulos Y Zumot & Co. L.L.C,not_done,72,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7701183135991
marques-de-caceres-rioja-blanco,Marqués de Cáceres | Rioja Blanco,Bulos Y Zumot & Co. L.L.C,done,316,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7701183234295
chateau-barreyre-2016-bordeaux,Château Barreyre Bordeaux,Bulos Y Zumot & Co. L.L.C,not_done,92,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7701183365367
gavi-del-comune-di-tassarolo,Marchese Luca Spinola Gavi del Comune di Tassarolo,Bulos Y Zumot & Co. L.L.C,not_done,71,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7701183561975
gato-negro-merlot,Gato Negro | Merlot,UMG,done,164,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7739461304567
gato-negro-rose,Gato Negro | Rosé,UMG,done,150,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7739471462647
gato-negro-semi-sweet-red,Gato Negro | Semi Sweet Red,UMG,done,148,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7739473625335
gato-negro-sauvignon-blanc,Gato Negro | Sauvignon Blanc,UMG,done,148,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7739485520119
tsiakkas-pitsilia-white,"Tsiakkas | ""Pitsilia"" White",Fyxx | Tsiakkas Winery LTD.,done,179,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7744935657719
luce-della-vite-toscana-igt,Luce Della Vite Toscana | Tenuta Luce,Fyxx l Ballande & Meneret,done,211,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7748505108727
cortado,"Cesar Florido | ""Peña del Aguila"" Palo Cortado Chipiona",Fyxx | Les Caves de Pyrene,done,281,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7751626653943
tio-pepe,TIO PEPE | Palomino Fino - Jerez Xérès Sherry,Fyxx | Gonzalez Byass,done,252,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7763517440247
moina-salento-malvasia-blanca,Natalino Del Prete | Moina Salento Malvasia Blanca,Fyxx | Les Caves de Pyrene,done,241,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7768933433591
natalino-del-prete-susumaniello-salento,Natalino Del Prete | Salento Susumaniello,Fyxx | Les Caves de Pyrene,done,246,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7768935760119
natalino-del-prete-salento-negromaro-e-malvasia-nera,Natalino Del Prete | Salento Il Pioniere Negroamaro e Malvasia Nera,Fyxx | Les Caves de Pyrene,done,227,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7768937955575
natalino-del-prete-salento-il-prodigo-negroamaro-rosato,Natalino Del Prete | Salento Il Prodigo Negroamaro Rosato,Fyxx | Les Caves de Pyrene,done,246,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7768944017655
pheasants-tears-mtsvane-tibaani,Pheasant's Tears | Mtsvane Tibaani,Fyxx | Pheasant's Tears,done,242,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7774167728375
judith-beck-l-blaufrankisch,Judith Beck | Blaufränkisch,Fyxx l Judith Beck,done,215,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7794661687543
judith-beck-l-neuburger-bambule,Judith Beck | Neuburger Bambule,Fyxx l Judith Beck,done,212,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7794671452407
judith-beck-l-ink,Judith Beck | Beck Ink,Fyxx l Judith Beck,done,216,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7796717846775
judith-bech-l-pink,Judith Beck | Beck Pink,Fyxx l Judith Beck,done,199,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7796721484023
judith-beck-l-gewurztraminer,Judith Beck | Traminer,Fyxx l Judith Beck,done,223,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7796728430839
judith-beck-l-weissburgunder,Judith Beck | Weissburgunder,Fyxx l Judith Beck,done,202,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7796738654455
judith-beck-l-zweigelt,Judith Beck | Zweigelt,Fyxx l Judith Beck,done,209,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7798118056183
red-wine-crissante-2016-del-comune-di-la-morra-barolo,Crissante | 2016 del Comune di La Morra Barolo,Bulos Y Zumot & Co. L.L.C,not_done,162,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7798208495863
natural-wine-kamara-shadow-play,Kamara | Shadow Play Xinomavro,Fyxx | Les Caves de Pyrene,done,234,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7813217583351
natural-wine-donati-camillo-ribelle-rosato,Donati Camillo | Ribelle,Fyxx | Les Caves de Pyrene,done,226,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7813217976567
natural-wine-donati-camillo-malvasia-sec,Donati Camillo | Malvasia,Fyxx | Les Caves de Pyrene,done,221,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7813218402551
natural-wine-intellego-kedungu-red-blend,Intellego | Kedungu (Red Blend),Fyxx | Les Caves de Pyrene,done,226,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7813218468087
natural-wine-intellego-chenin-blanc,Intellego | Chenin Blanc,Fyxx | Les Caves de Pyrene,done,227,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7813218566391
natural-wine-kamara-nimbus-ritinitis-orange-retsina,Kamara | Nimbus Ritinitis,Fyxx | Les Caves de Pyrene,done,265,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7813218795767
natural-wine-kamara-pet-nat-rose,Kamara | Pet Nat Rosé Blooming Island,Fyxx | Les Caves de Pyrene,done,236,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7813218894071
natural-wine-kamara-shadow-play-assyrtiko,Kamara | Shadow Play White Assyrtiko,Fyxx | Les Caves de Pyrene,done,267,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7813218992375
natural-wine-intellego-pink-moustache,Intellego | The Pink Mustache,Fyxx | Les Caves de Pyrene,done,250,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7813219778807
natural-wine-intellego-elementis-skin-chenin,Intellego | Elementis (Skin Contact),Fyxx | Les Caves de Pyrene,done,250,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7813219909879
natural-wine-jauma-like-raindrops-grenache,Jauma | Like Raindrops Grenache,Fyxx | Les Caves de Pyrene,done,233,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7813220040951
natural-wine-jauma-1000-fires-chenin-arneis,Jauma | Thousand Fires,Fyxx | Les Caves de Pyrene,done,233,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7813220237559
1-rkatsiteli-bakurtsikhe-2020,Pheasant's Tears | Rkatsiteli Bakurtsikhe,Fyxx | Pheasant's Tears,done,249,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7837783752951
3-goruli-mtsvane-danakharuli-2020,Pheasant's Tears | Goruli Mtsvane-Danakharuli,Fyxx | Pheasant's Tears,done,239,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7837785260279
4-kartlis-narevi-quinta-2020,Pheasant's Tears | Quinta,Fyxx | Pheasant's Tears,done,241,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7837785882871
6-tsitska-tsolikouri-2020,Pheasant's Tears | Tsitska-Tsolikouri,Fyxx | Pheasant's Tears,done,227,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7837787324663
cocchi-brut-piemonte-doc,Cocchi | Brut Piemonte DOC,Fyxx | Cocchi,done,192,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869329244407
cocchi-primosecolo-piemonte-doc-chardonnay,Cocchi | Primosecolo Piemonte DOC Chardonnay,Fyxx | Cocchi,done,188,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869330358519
cocchi-brut-rose-piemonte-doc-pinot-noir,"Cocchi | Brut Rosè Piemonte DOC Pinot Noir ""Pinot Nero""",Fyxx | Cocchi,done,233,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869331603703
cocchi-asti-cocchi-dolce-docg,Cocchi | Asti Cocchi Dolce DOCG,Fyxx | Cocchi,done,221,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869333864695
cocchi-brachetto-d-acqui,Cocchi | Brachetto D’Acqui,Fyxx | Cocchi,done,227,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869335306487
tour-de-gendres-les-gendres,Tour des Gendres | Les Gendres ≪derrière le chai≫,Fyxx | Tour des Gendres,done,215,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869352870135
tour-de-gendres-cantalouette-blanc,Tour des Gendres | Cantalouette Blanc,Fyxx | Tour des Gendres,done,175,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869357228279
fattoria-san-lorenzo-di-vera-elevato-12-mesi-sui-propri-lieviti,"Fattoria San Lorenzo | ""di Vera""",Fyxx | Fattoria San Lorenzo,done,219,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869362700535
fattoria-san-lorenzo-artu,"Fattoria San Lorenzo | ""Artù""",Fyxx | Fattoria San Lorenzo,done,221,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869362766071
fattoria-san-lorenzo-di-gino-bianco,"Fattoria San Lorenzo | ""di Gino"" Bianco",Fyxx | Fattoria San Lorenzo,done,211,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869363421431
chateau-du-cedre-l-cahors,Château du Cèdre l CAHORS,Fyxx | Château du Cèdre,done,243,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869364044023
bummaru-nerello-mascalese,"Baglio Antico | ""BUMMARU"" Nerello Mascalese",Fyxx | Les Caves de Pyrene,done,268,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869366599927
pierre-luneau-papin-le-l-dor-muscadet-sevre-maine-sur-lie,"Pierre Luneau-Papin | ""Le L d'Or Granite"" - Muscadet",Fyxx | Pierre Luneau-Papin,done,228,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869367976183
pierre-luneau-papin-clos-des-allees,"Pierre Luneau-Papin | ""Clos De  L'Allée""",Fyxx | Pierre Luneau-Papin,done,210,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7869368598775
hacienda-grimon-rosado,Hacienda Grimón | Rosado,Fyxx | Les Caves de Pyrene,done,236,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7878254559479
prana-vino-ecologico,"Vina Ilusion | ""Prana"" Rioja",Fyxx | Les Caves de Pyrene,done,220,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7878255411447
cotes-de-provence-chateau-la-mascaronne-rose-75-cl-2021,Château La Mascaronne | Rosé,Fyxx | Château La Mascaronne,done,220,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7926600302839
cotes-de-provence-guy-da-nine-rose-75-cl-2018,Château La Mascaronne | Cuvée Guy da Nine Rosé,Fyxx | Château La Mascaronne,done,225,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7926600466679
bott-vino-rosso-bio-2021-alessandrino-in-conf-ni-da-8-bottiglie-da-l-0-75,Valli Unite | Alessandrino Rosso,Fyxx | Les Caves de Pyrene,done,249,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7926600597751
bott-vino-rosato-bio-rose-the-beast-in-conf-ni-da-6-bottiglie-da-l-0-75,Valli Unite | ROSÉ & The Beast,Fyxx | Les Caves de Pyrene,done,241,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7926600663287
chateau-les-valentines-rose-wine-2021-75cl-aop-cotes-de-provence,Château Les Valentines | Copie - AOP Côtes de Provence 2021,Fyxx | Château Les Valentines,done,191,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7926600696055
bulles-by-les-valentines-2020-75cl,Château Les Valentines | Bulles by Les Valentines,Fyxx | Château Les Valentines,done,211,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7926600761591
soul-glou-primitivo-puglia-igp-vino-biologico-6x0-75lt-2020,Calcarius | Soul Glou,Fyxx | Valentina Passalacqua,done,217,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7926600827127
kunzite-bianco-chardonnay-igp-puglia-vino-biologico-6x0-75lt-2021,"Calcarius | ""Kunzite"" Bianco",Fyxx | Valentina Passalacqua,done,222,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7926600859895
incayal-la-cueva-2021,Inacayal | La Cueva 2021,Fyxx | Inacayal,done,210,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7927686562039
incayal-la-patagua-2021,Inacayal | La Patagua 2021,Fyxx | Inacayal,done,190,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7927687151863
brisas-de-guarilihue-cinsault-20196x750-ml,Wildmakers | Brisas de Guarilihue - Cinsault,Fyxx | Wildmakers,done,197,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7927696392439
pais-de-comavida-pais-2020-6x750-ml,Wildmakers | País de Comavida,Fyxx | Wildmakers,done,213,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7927697375479
sabatico-carignan-garnacha-20176x750-ml,Wildmakers | Sabático,Fyxx | Wildmakers,done,223,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7927698325751
telurico-carignan-2019-6x750-ml,Wildmakers | Telúrico,Fyxx | Wildmakers,done,217,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7927699013879
vino-di-anna-vendredi-13-rosso,"Vino di Anna | ""Vendredi 13"" Rosso",Fyxx | Les Caves de Pyrene,done,272,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7927739220215
vino-di-anna-jeudi-15-bianco-2021,"Vino di Anna | ""Jeudi 15"" Bianco",Fyxx | Les Caves de Pyrene,done,264,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7927740989687
vino-di-anna-jeudi-15-rosato,"Vino di Anna | ""Jeudi 15"" Rosato",Fyxx | Les Caves de Pyrene,done,252,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7927745839351
vino-di-anna-rosso-cr,"Vino di Anna | ""CR"" Rosso",Fyxx | Les Caves de Pyrene,done,266,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7927747412215
la-stoppa-macchiona,La Stoppa | Macchiona,Fyxx | La Stoppa,done,225,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7927753867511
la-stoppa-ageno,La Stoppa | Ageno,Fyxx | La Stoppa,done,217,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7927754260727
la-stoppa-trebbiolo,La Stoppa | Trebbiolo,Fyxx | La Stoppa,done,202,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7927754916087
la-stoppa-buca-delle-canne,La Stoppa | Buca Delle Canne,Fyxx | La Stoppa,done,233,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7927755800823
la-stoppa-camporomano,La Stoppa | Camporomano,Fyxx | La Stoppa,done,219,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7927756980471
chateau-barrail-laussac-75cl,Château Barrail-Laussac | Bordeaux,UMG,done,174,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7930216153335
chateau-le-grand-sigognac-75cl,Château Le Grand Sigognac | Mėdoc,UMG,done,183,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7930216284407
dar-richi-red,Mersel | Dar Richi Hanan,Fyxx | Mersel,done,250,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7931972813047
mersel-piquette,Mersel | Piquette,Fyxx | Mersel,done,263,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7931972845815
moulin-de-gassac-chardonnay,Moulin De Gassac | Chardonnay,Fyxx | Les Caves de Pyrene,done,246,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7941681119479
mersel-lebnani-abyad,Mersel | Lebnani Abyad,Fyxx | Mersel,done,290,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7946750787831
copy-of-mersel-lebnani-ahmar,Mersel | Lebnani Ahmar,Fyxx | Mersel,done,245,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7946750820599
mersel-red-velvet,Mersel | Red Velvet,Fyxx | Mersel,done,239,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7946753114359
calcarius-brutal,Calcarius | Brutal !!!,Fyxx | Valentina Passalacqua,done,225,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7959135125751
joseph-drouhin-chass-montrachet,Maison Joseph Drouhin | Chassagne-Montrachet Premier Cru Morgeot - Marquis de Laguiche,Bulos Y Zumot & Co. L.L.C,done,285,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7966629691639
joseph-drouhin-corton-charlemagne,Maison Joseph Drouhin | Corton-Charlemagne Grand Cru,Bulos Y Zumot & Co. L.L.C,done,321,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7966631854327
le-clarence-de-haut-brion-2015,Château Haut-Brion | Le Clarence de Haut-Brion,Bulos Y Zumot & Co. L.L.C,done,215,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7966632640759
d-j-palacios-la-faraona-el-ferro,Descendientes de J. Palacios | La Faraona El Ferro,Bulos Y Zumot & Co. L.L.C,done,228,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7966633459959
ch-smith-pessac-leognan-2009-g-cru,Château Smith Haut Lafitte | Rouge,Bulos Y Zumot & Co. L.L.C,done,240,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7966633853175
ch-calon-segur-st-estp-2014,Château Calon Ségur | Saint-Estèphe,Bulos Y Zumot & Co. L.L.C,done,213,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7966634541303
joseph-drouhin-cotes-de-beaune,Maison Joseph Drouhin | Côte De Beaune Blanc,Bulos Y Zumot & Co. L.L.C,done,269,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7966636310775
